ShiftID,EmployeeID,ShiftDate,StartTime,EndTime,DepartmentID,ShiftType,HoursWorked,OvertimeHours,Status
5280,62,2020-04-07,22:00,06:00,6,Night,8.0,0,Completed
5281,87,2020-04-07,06:00,14:00,7,Morning,8.0,0,Completed
5282,95,2020-04-07,14:00,22:00,7,Evening,8.0,0,Completed
5283,15,2020-04-07,22:00,06:00,7,Night,8.0,0,Completed
5284,16,2020-04-07,06:00,14:00,8,Morning,8.0,0,Completed
5285,56,2020-04-07,06:00,14:00,8,Morning,8.0,0,Completed
5286,88,2020-04-07,06:00,14:00,8,Morning,8.0,0,Completed
5287,88,2020-04-07,14:00,22:00,8,Evening,8.0,0,Completed
5288,80,2020-04-07,14:00,22:00,8,Evening,8.0,0,Completed
5289,72,2020-04-07,14:00,22:00,8,Evening,8.0,0,Completed
5290,8,2020-04-07,22:00,06:00,8,Night,8.0,0,Completed
5291,80,2020-04-07,22:00,06:00,8,Night,8.0,0,Completed
5292,56,2020-04-07,22:00,06:00,8,Night,5.0,0,Completed
5293,49,2020-04-08,06:00,14:00,1,Morning,8.0,0,Completed
5294,17,2020-04-08,06:00,14:00,1,Morning,8.0,0,Completed
5295,41,2020-04-08,14:00,22:00,1,Evening,8.0,0,Missed
5296,25,2020-04-08,14:00,22:00,1,Evening,8.0,0,Completed
5297,1,2020-04-08,22:00,06:00,1,Night,12.0,4,Missed
5298,97,2020-04-08,22:00,06:00,1,Night,10.0,2,Completed
5299,82,2020-04-08,06:00,14:00,2,Morning,8.0,0,Completed
5300,34,2020-04-08,06:00,14:00,2,Morning,8.0,0,Completed
5301,10,2020-04-08,06:00,14:00,2,Morning,8.0,0,Completed
5302,74,2020-04-08,06:00,14:00,2,Morning,8.0,0,Missed
5303,34,2020-04-08,14:00,22:00,2,Evening,8.0,0,Completed
5304,82,2020-04-08,14:00,22:00,2,Evening,8.0,0,Completed
5305,98,2020-04-08,14:00,22:00,2,Evening,8.0,0,Completed
5306,42,2020-04-08,14:00,22:00,2,Evening,8.0,0,Completed
5307,58,2020-04-08,22:00,06:00,2,Night,6.0,0,Completed
5308,82,2020-04-08,22:00,06:00,2,Night,8.0,0,Completed
5309,90,2020-04-08,22:00,06:00,2,Night,8.0,0,Completed
5310,98,2020-04-08,22:00,06:00,2,Night,12.0,4,Completed
5311,75,2020-04-08,06:00,14:00,3,Morning,8.0,0,Scheduled
5312,67,2020-04-08,06:00,14:00,3,Morning,10.0,2,Completed
5313,19,2020-04-08,06:00,14:00,3,Morning,8.0,0,Completed
5314,75,2020-04-08,14:00,22:00,3,Evening,7.0,0,Missed
5315,11,2020-04-08,14:00,22:00,3,Evening,8.0,0,Completed
5316,19,2020-04-08,14:00,22:00,3,Evening,8.0,0,Completed
5317,51,2020-04-08,22:00,06:00,3,Night,12.0,4,Completed
5318,59,2020-04-08,22:00,06:00,3,Night,8.0,0,Completed
5319,11,2020-04-08,22:00,06:00,3,Night,8.0,0,Completed
5320,100,2020-04-08,06:00,14:00,4,Morning,8.0,0,Completed
5321,84,2020-04-08,14:00,22:00,4,Evening,8.0,0,Missed
5322,68,2020-04-08,22:00,06:00,4,Night,8.0,0,Completed
5323,21,2020-04-08,06:00,14:00,5,Morning,8.0,0,Completed
5324,45,2020-04-08,06:00,14:00,5,Morning,7.0,0,Completed
5325,69,2020-04-08,14:00,22:00,5,Evening,11.0,3,Completed
5326,85,2020-04-08,14:00,22:00,5,Evening,8.0,0,Completed
5327,61,2020-04-08,22:00,06:00,5,Night,8.0,0,Completed
5328,69,2020-04-08,22:00,06:00,5,Night,8.0,0,Completed
5329,78,2020-04-08,06:00,14:00,6,Morning,8.0,0,Completed
5330,30,2020-04-08,06:00,14:00,6,Morning,8.0,0,Completed
5331,38,2020-04-08,14:00,22:00,6,Evening,9.0,1,Completed
5332,70,2020-04-08,14:00,22:00,6,Evening,8.0,0,Missed
5333,14,2020-04-08,22:00,06:00,6,Night,8.0,0,Completed
5334,70,2020-04-08,22:00,06:00,6,Night,11.0,3,Completed
5335,47,2020-04-08,06:00,14:00,7,Morning,8.0,0,Completed
5336,79,2020-04-08,14:00,22:00,7,Evening,8.0,0,Completed
5337,39,2020-04-08,22:00,06:00,7,Night,8.0,0,Scheduled
5338,80,2020-04-08,06:00,14:00,8,Morning,7.0,1,Completed
5339,32,2020-04-08,06:00,14:00,8,Morning,8.0,0,Scheduled
5340,40,2020-04-08,06:00,14:00,8,Morning,8.0,0,Completed
5341,48,2020-04-08,14:00,22:00,8,Evening,10.0,2,Completed
5342,64,2020-04-08,14:00,22:00,8,Evening,8.0,0,Completed
5343,96,2020-04-08,14:00,22:00,8,Evening,8.0,0,Completed
5344,40,2020-04-08,22:00,06:00,8,Night,8.0,0,Completed
5345,96,2020-04-08,22:00,06:00,8,Night,5.0,0,Completed
5346,80,2020-04-08,22:00,06:00,8,Night,11.0,3,Completed
5347,57,2020-04-09,06:00,14:00,1,Morning,8.0,0,Completed
5348,17,2020-04-09,06:00,14:00,1,Morning,8.0,0,Missed
5349,41,2020-04-09,14:00,22:00,1,Evening,8.0,0,Completed
5350,9,2020-04-09,14:00,22:00,1,Evening,8.0,0,Completed
5351,33,2020-04-09,22:00,06:00,1,Night,8.0,0,Missed
5352,1,2020-04-09,22:00,06:00,1,Night,10.0,2,Completed
5353,74,2020-04-09,06:00,14:00,2,Morning,8.0,0,Completed
5354,90,2020-04-09,06:00,14:00,2,Morning,11.0,3,Completed
5355,10,2020-04-09,06:00,14:00,2,Morning,8.0,0,Missed
5356,58,2020-04-09,06:00,14:00,2,Morning,8.0,0,Completed
5357,42,2020-04-09,14:00,22:00,2,Evening,5.0,0,Completed
5358,90,2020-04-09,14:00,22:00,2,Evening,8.0,0,Completed
5359,66,2020-04-09,14:00,22:00,2,Evening,8.0,0,Completed
5360,34,2020-04-09,14:00,22:00,2,Evening,10.0,2,Missed
5361,10,2020-04-09,22:00,06:00,2,Night,8.0,0,Completed
5362,82,2020-04-09,22:00,06:00,2,Night,8.0,0,Missed
5363,58,2020-04-09,22:00,06:00,2,Night,8.0,0,Completed
5364,34,2020-04-09,22:00,06:00,2,Night,8.0,0,Completed
5365,99,2020-04-09,06:00,14:00,3,Morning,8.0,0,Completed
5366,35,2020-04-09,06:00,14:00,3,Morning,7.0,0,Completed
5367,27,2020-04-09,06:00,14:00,3,Morning,8.0,0,Completed
5368,83,2020-04-09,14:00,22:00,3,Evening,8.0,0,Completed
5369,35,2020-04-09,14:00,22:00,3,Evening,8.0,0,Completed
5370,43,2020-04-09,14:00,22:00,3,Evening,8.0,0,Completed
5371,3,2020-04-09,22:00,06:00,3,Night,8.0,0,Completed
5372,67,2020-04-09,22:00,06:00,3,Night,8.0,0,Completed
5373,91,2020-04-09,22:00,06:00,3,Night,8.0,0,Completed
5374,68,2020-04-09,06:00,14:00,4,Morning,8.0,0,Completed
5375,52,2020-04-09,14:00,22:00,4,Evening,6.0,0,Completed
5376,12,2020-04-09,22:00,06:00,4,Night,8.0,0,Missed
5377,69,2020-04-09,06:00,14:00,5,Morning,8.0,0,Completed
5378,61,2020-04-09,06:00,14:00,5,Morning,5.0,0,Completed
5379,69,2020-04-09,14:00,22:00,5,Evening,8.0,0,Missed
5380,45,2020-04-09,14:00,22:00,5,Evening,8.0,0,Completed
5381,69,2020-04-09,22:00,06:00,5,Night,8.0,0,Completed
5382,85,2020-04-09,22:00,06:00,5,Night,8.0,0,Completed
5383,46,2020-04-09,06:00,14:00,6,Morning,8.0,0,Completed
5384,54,2020-04-09,06:00,14:00,6,Morning,8.0,0,Completed
5385,14,2020-04-09,14:00,22:00,6,Evening,8.0,0,Completed
5386,94,2020-04-09,14:00,22:00,6,Evening,7.0,0,Missed
5387,46,2020-04-09,22:00,06:00,6,Night,8.0,0,Completed
5388,54,2020-04-09,22:00,06:00,6,Night,7.0,0,Scheduled
5389,23,2020-04-09,06:00,14:00,7,Morning,8.0,0,Completed
5390,7,2020-04-09,14:00,22:00,7,Evening,8.0,0,Completed
5391,15,2020-04-09,22:00,06:00,7,Night,8.0,0,Completed
5392,96,2020-04-09,06:00,14:00,8,Morning,8.0,0,Completed
5393,56,2020-04-09,06:00,14:00,8,Morning,8.0,0,Completed
5394,8,2020-04-09,06:00,14:00,8,Morning,8.0,0,Scheduled
5395,32,2020-04-09,14:00,22:00,8,Evening,8.0,0,Completed
5396,72,2020-04-09,14:00,22:00,8,Evening,10.0,2,Completed
5397,88,2020-04-09,14:00,22:00,8,Evening,8.0,0,Completed
5398,24,2020-04-09,22:00,06:00,8,Night,8.0,0,Scheduled
5399,72,2020-04-09,22:00,06:00,8,Night,8.0,0,Completed
5400,96,2020-04-09,22:00,06:00,8,Night,8.0,0,Completed
5401,1,2020-04-10,06:00,14:00,1,Morning,10.0,2,Missed
5402,73,2020-04-10,06:00,14:00,1,Morning,9.0,1,Completed
5403,49,2020-04-10,14:00,22:00,1,Evening,5.0,0,Completed
5404,97,2020-04-10,14:00,22:00,1,Evening,8.0,0,Completed
5405,33,2020-04-10,22:00,06:00,1,Night,8.0,0,Missed
5406,89,2020-04-10,22:00,06:00,1,Night,8.0,0,Missed
5407,90,2020-04-10,06:00,14:00,2,Morning,11.0,3,Completed
5408,58,2020-04-10,06:00,14:00,2,Morning,9.0,1,Scheduled
5409,50,2020-04-10,06:00,14:00,2,Morning,8.0,0,Completed
5410,42,2020-04-10,06:00,14:00,2,Morning,8.0,0,Completed
5411,18,2020-04-10,14:00,22:00,2,Evening,8.0,0,Completed
5412,58,2020-04-10,14:00,22:00,2,Evening,10.0,2,Completed
5413,10,2020-04-10,14:00,22:00,2,Evening,8.0,0,Completed
5414,74,2020-04-10,14:00,22:00,2,Evening,6.0,0,Missed
5415,2,2020-04-10,22:00,06:00,2,Night,8.0,0,Completed
5416,10,2020-04-10,22:00,06:00,2,Night,10.0,2,Completed
5417,58,2020-04-10,22:00,06:00,2,Night,8.0,0,Completed
5418,82,2020-04-10,22:00,06:00,2,Night,8.0,0,Completed
5419,27,2020-04-10,06:00,14:00,3,Morning,8.0,0,Missed
5420,11,2020-04-10,06:00,14:00,3,Morning,8.0,0,Completed
5421,19,2020-04-10,06:00,14:00,3,Morning,8.0,0,Completed
5422,11,2020-04-10,14:00,22:00,3,Evening,8.0,0,Completed
5423,83,2020-04-10,14:00,22:00,3,Evening,8.0,0,Completed
5424,3,2020-04-10,14:00,22:00,3,Evening,8.0,0,Completed
5425,67,2020-04-10,22:00,06:00,3,Night,8.0,0,Completed
5426,83,2020-04-10,22:00,06:00,3,Night,8.0,0,Missed
5427,75,2020-04-10,22:00,06:00,3,Night,8.0,0,Completed
5428,4,2020-04-10,06:00,14:00,4,Morning,8.0,0,Completed
5429,100,2020-04-10,14:00,22:00,4,Evening,8.0,0,Completed
5430,44,2020-04-10,22:00,06:00,4,Night,8.0,0,Completed
5431,13,2020-04-10,06:00,14:00,5,Morning,8.0,0,Scheduled
5432,85,2020-04-10,06:00,14:00,5,Morning,8.0,0,Completed
5433,45,2020-04-10,14:00,22:00,5,Evening,8.0,0,Completed
5434,21,2020-04-10,14:00,22:00,5,Evening,8.0,0,Completed
5435,77,2020-04-10,22:00,06:00,5,Night,8.0,0,Completed
5436,53,2020-04-10,22:00,06:00,5,Night,8.0,0,Missed
5437,38,2020-04-10,06:00,14:00,6,Morning,8.0,0,Completed
5438,46,2020-04-10,06:00,14:00,6,Morning,8.0,0,Completed
5439,22,2020-04-10,14:00,22:00,6,Evening,8.0,0,Completed
5440,6,2020-04-10,14:00,22:00,6,Evening,8.0,0,Completed
5441,94,2020-04-10,22:00,06:00,6,Night,8.0,0,Missed
5442,86,2020-04-10,22:00,06:00,6,Night,9.0,1,Completed
5443,39,2020-04-10,06:00,14:00,7,Morning,8.0,0,Completed
5444,23,2020-04-10,14:00,22:00,7,Evening,9.0,1,Completed
5445,47,2020-04-10,22:00,06:00,7,Night,8.0,0,Missed
5446,96,2020-04-10,06:00,14:00,8,Morning,8.0,0,Completed
5447,56,2020-04-10,06:00,14:00,8,Morning,11.0,3,Completed
5448,72,2020-04-10,06:00,14:00,8,Morning,7.0,1,Completed
5449,80,2020-04-10,14:00,22:00,8,Evening,8.0,0,Completed
5450,24,2020-04-10,14:00,22:00,8,Evening,8.0,0,Completed
5451,96,2020-04-10,14:00,22:00,8,Evening,12.0,4,Completed
5452,64,2020-04-10,22:00,06:00,8,Night,8.0,0,Completed
5453,24,2020-04-10,22:00,06:00,8,Night,8.0,0,Missed
5454,32,2020-04-10,22:00,06:00,8,Night,8.0,0,Missed
5455,41,2020-04-11,06:00,14:00,1,Morning,8.0,0,Completed
5456,9,2020-04-11,06:00,14:00,1,Morning,8.0,0,Completed
5457,65,2020-04-11,14:00,22:00,1,Evening,8.0,0,Completed
5458,25,2020-04-11,14:00,22:00,1,Evening,10.0,2,Completed
5459,25,2020-04-11,22:00,06:00,1,Night,8.0,0,Completed
5460,65,2020-04-11,22:00,06:00,1,Night,8.0,0,Scheduled
5461,98,2020-04-11,06:00,14:00,2,Morning,10.0,2,Completed
5462,18,2020-04-11,06:00,14:00,2,Morning,8.0,0,Completed
5463,90,2020-04-11,06:00,14:00,2,Morning,8.0,0,Completed
5464,42,2020-04-11,06:00,14:00,2,Morning,8.0,0,Completed
5465,58,2020-04-11,14:00,22:00,2,Evening,8.0,0,Missed
5466,42,2020-04-11,14:00,22:00,2,Evening,8.0,0,Completed
5467,2,2020-04-11,14:00,22:00,2,Evening,8.0,0,Completed
5468,26,2020-04-11,14:00,22:00,2,Evening,8.0,0,Scheduled
5469,10,2020-04-11,22:00,06:00,2,Night,8.0,0,Completed
5470,90,2020-04-11,22:00,06:00,2,Night,8.0,0,Completed
5471,2,2020-04-11,22:00,06:00,2,Night,8.0,0,Completed
5472,34,2020-04-11,22:00,06:00,2,Night,8.0,0,Scheduled
5473,91,2020-04-11,06:00,14:00,3,Morning,8.0,0,Missed
5474,3,2020-04-11,06:00,14:00,3,Morning,8.0,0,Completed
5475,99,2020-04-11,06:00,14:00,3,Morning,8.0,0,Completed
5476,19,2020-04-11,14:00,22:00,3,Evening,8.0,0,Completed
5477,43,2020-04-11,14:00,22:00,3,Evening,8.0,0,Completed
5478,99,2020-04-11,14:00,22:00,3,Evening,8.0,0,Missed
5479,75,2020-04-11,22:00,06:00,3,Night,5.0,0,Completed
5480,19,2020-04-11,22:00,06:00,3,Night,8.0,0,Completed
5481,59,2020-04-11,22:00,06:00,3,Night,8.0,0,Completed
5482,20,2020-04-11,06:00,14:00,4,Morning,8.0,0,Completed
5483,4,2020-04-11,14:00,22:00,4,Evening,8.0,0,Completed
5484,68,2020-04-11,22:00,06:00,4,Night,8.0,0,Completed
5485,61,2020-04-11,06:00,14:00,5,Morning,8.0,0,Completed
5486,13,2020-04-11,06:00,14:00,5,Morning,8.0,0,Completed
5487,61,2020-04-11,14:00,22:00,5,Evening,8.0,0,Completed
5488,93,2020-04-11,14:00,22:00,5,Evening,8.0,0,Completed
5489,29,2020-04-11,22:00,06:00,5,Night,10.0,2,Missed
5490,53,2020-04-11,22:00,06:00,5,Night,8.0,0,Completed
5491,62,2020-04-11,06:00,14:00,6,Morning,8.0,0,Missed
5492,30,2020-04-11,06:00,14:00,6,Morning,8.0,0,Missed
5493,94,2020-04-11,14:00,22:00,6,Evening,8.0,0,Completed
5494,54,2020-04-11,14:00,22:00,6,Evening,8.0,0,Missed
5495,38,2020-04-11,22:00,06:00,6,Night,8.0,0,Missed
5496,86,2020-04-11,22:00,06:00,6,Night,5.0,0,Completed
5497,71,2020-04-11,06:00,14:00,7,Morning,8.0,0,Completed
5498,31,2020-04-11,14:00,22:00,7,Evening,8.0,0,Missed
5499,71,2020-04-11,22:00,06:00,7,Night,8.0,0,Completed
5500,88,2020-04-11,06:00,14:00,8,Morning,8.0,0,Completed
5501,96,2020-04-11,06:00,14:00,8,Morning,8.0,0,Completed
5502,40,2020-04-11,06:00,14:00,8,Morning,8.0,0,Completed
5503,8,2020-04-11,14:00,22:00,8,Evening,11.0,3,Completed
5504,48,2020-04-11,14:00,22:00,8,Evening,6.0,0,Scheduled
5505,56,2020-04-11,14:00,22:00,8,Evening,8.0,0,Completed
5506,80,2020-04-11,22:00,06:00,8,Night,8.0,1,Completed
5507,56,2020-04-11,22:00,06:00,8,Night,8.0,0,Completed
5508,16,2020-04-11,22:00,06:00,8,Night,9.0,1,Missed
5509,65,2020-04-12,06:00,14:00,1,Morning,8.0,0,Completed
5510,25,2020-04-12,06:00,14:00,1,Morning,8.0,0,Completed
5511,1,2020-04-12,14:00,22:00,1,Evening,8.0,0,Completed
5512,41,2020-04-12,14:00,22:00,1,Evening,8.0,0,Completed
5513,73,2020-04-12,22:00,06:00,1,Night,8.0,0,Completed
5514,1,2020-04-12,22:00,06:00,1,Night,8.0,0,Completed
5515,90,2020-04-12,06:00,14:00,2,Morning,5.0,0,Completed
5516,10,2020-04-12,06:00,14:00,2,Morning,10.0,2,Completed
5517,74,2020-04-12,06:00,14:00,2,Morning,12.0,4,Completed
5518,34,2020-04-12,06:00,14:00,2,Morning,8.0,0,Scheduled
5519,10,2020-04-12,14:00,22:00,2,Evening,8.0,0,Completed
5520,18,2020-04-12,14:00,22:00,2,Evening,8.0,0,Completed
5521,26,2020-04-12,14:00,22:00,2,Evening,8.0,0,Missed
5522,2,2020-04-12,14:00,22:00,2,Evening,8.0,0,Completed
5523,18,2020-04-12,22:00,06:00,2,Night,8.0,0,Completed
5524,10,2020-04-12,22:00,06:00,2,Night,9.0,1,Completed
5525,2,2020-04-12,22:00,06:00,2,Night,8.0,0,Completed
5526,34,2020-04-12,22:00,06:00,2,Night,12.0,4,Missed
5527,43,2020-04-12,06:00,14:00,3,Morning,8.0,0,Completed
5528,3,2020-04-12,06:00,14:00,3,Morning,8.0,0,Completed
5529,83,2020-04-12,06:00,14:00,3,Morning,11.0,3,Completed
5530,75,2020-04-12,14:00,22:00,3,Evening,8.0,0,Completed
5531,99,2020-04-12,14:00,22:00,3,Evening,8.0,0,Missed
5532,59,2020-04-12,14:00,22:00,3,Evening,6.0,0,Completed
5533,59,2020-04-12,22:00,06:00,3,Night,8.0,0,Completed
5534,11,2020-04-12,22:00,06:00,3,Night,8.0,0,Completed
5535,83,2020-04-12,22:00,06:00,3,Night,8.0,0,Completed
5536,44,2020-04-12,06:00,14:00,4,Morning,8.0,0,Completed
5537,36,2020-04-12,14:00,22:00,4,Evening,6.0,0,Scheduled
5538,100,2020-04-12,22:00,06:00,4,Night,12.0,4,Missed
5539,93,2020-04-12,06:00,14:00,5,Morning,8.0,0,Completed
5540,45,2020-04-12,06:00,14:00,5,Morning,8.0,0,Completed
5541,93,2020-04-12,14:00,22:00,5,Evening,8.0,0,Completed
5542,61,2020-04-12,14:00,22:00,5,Evening,6.0,0,Missed
5543,21,2020-04-12,22:00,06:00,5,Night,8.0,0,Completed
5544,45,2020-04-12,22:00,06:00,5,Night,8.0,0,Missed
5545,46,2020-04-12,06:00,14:00,6,Morning,8.0,0,Completed
5546,14,2020-04-12,06:00,14:00,6,Morning,8.0,0,Completed
5547,6,2020-04-12,14:00,22:00,6,Evening,8.0,0,Completed
5548,70,2020-04-12,14:00,22:00,6,Evening,8.0,0,Completed
5549,6,2020-04-12,22:00,06:00,6,Night,8.0,0,Completed
5550,86,2020-04-12,22:00,06:00,6,Night,8.0,0,Missed
5551,23,2020-04-12,06:00,14:00,7,Morning,8.0,0,Completed
5552,31,2020-04-12,14:00,22:00,7,Evening,8.0,0,Completed
5553,39,2020-04-12,22:00,06:00,7,Night,8.0,0,Completed
5554,72,2020-04-12,06:00,14:00,8,Morning,8.0,0,Scheduled
5555,88,2020-04-12,06:00,14:00,8,Morning,8.0,0,Completed
5556,32,2020-04-12,06:00,14:00,8,Morning,8.0,0,Missed
5557,40,2020-04-12,14:00,22:00,8,Evening,7.0,0,Completed
5558,88,2020-04-12,14:00,22:00,8,Evening,8.0,0,Missed
5559,56,2020-04-12,14:00,22:00,8,Evening,8.0,0,Missed
5560,88,2020-04-12,22:00,06:00,8,Night,10.0,2,Scheduled
5561,64,2020-04-12,22:00,06:00,8,Night,8.0,0,Missed
5562,48,2020-04-12,22:00,06:00,8,Night,6.0,0,Completed
5563,17,2020-04-13,06:00,14:00,1,Morning,8.0,0,Missed
5564,25,2020-04-13,06:00,14:00,1,Morning,8.0,0,Completed
5565,65,2020-04-13,14:00,22:00,1,Evening,8.0,0,Completed
5566,57,2020-04-13,14:00,22:00,1,Evening,8.0,0,Scheduled
5567,97,2020-04-13,22:00,06:00,1,Night,11.0,3,Completed
5568,1,2020-04-13,22:00,06:00,1,Night,8.0,0,Completed
5569,34,2020-04-13,06:00,14:00,2,Morning,8.0,0,Completed
5570,82,2020-04-13,06:00,14:00,2,Morning,8.0,0,Completed
5571,26,2020-04-13,06:00,14:00,2,Morning,8.0,0,Completed
5572,50,2020-04-13,06:00,14:00,2,Morning,8.0,0,Completed
5573,34,2020-04-13,14:00,22:00,2,Evening,8.0,0,Completed
5574,98,2020-04-13,14:00,22:00,2,Evening,8.0,0,Completed
5575,42,2020-04-13,14:00,22:00,2,Evening,8.0,0,Completed
5576,82,2020-04-13,14:00,22:00,2,Evening,12.0,4,Missed
5577,50,2020-04-13,22:00,06:00,2,Night,8.0,0,Completed
5578,26,2020-04-13,22:00,06:00,2,Night,11.0,3,Completed
5579,90,2020-04-13,22:00,06:00,2,Night,8.0,0,Completed
5580,34,2020-04-13,22:00,06:00,2,Night,8.0,0,Completed
5581,35,2020-04-13,06:00,14:00,3,Morning,11.0,3,Missed
5582,83,2020-04-13,06:00,14:00,3,Morning,8.0,0,Missed
5583,75,2020-04-13,06:00,14:00,3,Morning,7.0,0,Missed
5584,51,2020-04-13,14:00,22:00,3,Evening,8.0,0,Completed
5585,59,2020-04-13,14:00,22:00,3,Evening,6.0,0,Scheduled
5586,83,2020-04-13,14:00,22:00,3,Evening,8.0,0,Completed
5587,43,2020-04-13,22:00,06:00,3,Night,8.0,0,Completed
5588,51,2020-04-13,22:00,06:00,3,Night,8.0,0,Completed
5589,19,2020-04-13,22:00,06:00,3,Night,8.0,0,Completed
5590,28,2020-04-13,06:00,14:00,4,Morning,8.0,0,Missed
5591,60,2020-04-13,14:00,22:00,4,Evening,8.0,0,Completed
5592,52,2020-04-13,22:00,06:00,4,Night,8.0,0,Completed
5593,53,2020-04-13,06:00,14:00,5,Morning,8.0,0,Completed
5594,13,2020-04-13,06:00,14:00,5,Morning,8.0,0,Completed
5595,13,2020-04-13,14:00,22:00,5,Evening,8.0,0,Scheduled
5596,37,2020-04-13,14:00,22:00,5,Evening,8.0,0,Completed
5597,77,2020-04-13,22:00,06:00,5,Night,8.0,0,Completed
5598,21,2020-04-13,22:00,06:00,5,Night,8.0,0,Completed
5599,62,2020-04-13,06:00,14:00,6,Morning,8.0,0,Completed
5600,30,2020-04-13,06:00,14:00,6,Morning,8.0,0,Completed
5601,94,2020-04-13,14:00,22:00,6,Evening,8.0,0,Completed
5602,14,2020-04-13,14:00,22:00,6,Evening,8.0,0,Scheduled
5603,62,2020-04-13,22:00,06:00,6,Night,8.0,0,Missed
5604,70,2020-04-13,22:00,06:00,6,Night,7.0,0,Completed
5605,15,2020-04-13,06:00,14:00,7,Morning,8.0,0,Scheduled
5606,87,2020-04-13,14:00,22:00,7,Evening,8.0,0,Completed
5607,63,2020-04-13,22:00,06:00,7,Night,8.0,0,Completed
5608,64,2020-04-13,06:00,14:00,8,Morning,8.0,0,Completed
5609,88,2020-04-13,06:00,14:00,8,Morning,8.0,0,Missed
5610,8,2020-04-13,06:00,14:00,8,Morning,10.0,3,Completed
5611,80,2020-04-13,14:00,22:00,8,Evening,8.0,0,Completed
5612,96,2020-04-13,14:00,22:00,8,Evening,8.0,0,Scheduled
5613,40,2020-04-13,14:00,22:00,8,Evening,8.0,0,Completed
5614,40,2020-04-13,22:00,06:00,8,Night,8.0,0,Completed
5615,24,2020-04-13,22:00,06:00,8,Night,10.0,2,Completed
5616,88,2020-04-13,22:00,06:00,8,Night,8.0,0,Scheduled
5617,73,2020-04-14,06:00,14:00,1,Morning,8.0,0,Completed
5618,81,2020-04-14,06:00,14:00,1,Morning,7.0,0,Completed
5619,81,2020-04-14,14:00,22:00,1,Evening,5.0,0,Missed
5620,33,2020-04-14,14:00,22:00,1,Evening,11.0,3,Completed
5621,17,2020-04-14,22:00,06:00,1,Night,8.0,0,Completed
5622,33,2020-04-14,22:00,06:00,1,Night,8.0,0,Completed
5623,34,2020-04-14,06:00,14:00,2,Morning,8.0,0,Completed
5624,82,2020-04-14,06:00,14:00,2,Morning,8.0,0,Missed
5625,90,2020-04-14,06:00,14:00,2,Morning,10.0,3,Completed
5626,74,2020-04-14,06:00,14:00,2,Morning,8.0,0,Completed
5627,82,2020-04-14,14:00,22:00,2,Evening,8.0,0,Completed
5628,18,2020-04-14,14:00,22:00,2,Evening,8.0,0,Completed
5629,74,2020-04-14,14:00,22:00,2,Evening,8.0,0,Completed
5630,42,2020-04-14,14:00,22:00,2,Evening,8.0,0,Completed
5631,66,2020-04-14,22:00,06:00,2,Night,8.0,0,Completed
5632,34,2020-04-14,22:00,06:00,2,Night,12.0,4,Completed
5633,98,2020-04-14,22:00,06:00,2,Night,8.0,0,Completed
5634,82,2020-04-14,22:00,06:00,2,Night,8.0,0,Completed
5635,51,2020-04-14,06:00,14:00,3,Morning,8.0,0,Completed
5636,3,2020-04-14,06:00,14:00,3,Morning,12.0,4,Completed
5637,43,2020-04-14,06:00,14:00,3,Morning,8.0,0,Completed
5638,99,2020-04-14,14:00,22:00,3,Evening,10.0,2,Missed
5639,27,2020-04-14,14:00,22:00,3,Evening,8.0,0,Completed
5640,51,2020-04-14,14:00,22:00,3,Evening,8.0,0,Scheduled
5641,19,2020-04-14,22:00,06:00,3,Night,8.0,0,Missed
5642,75,2020-04-14,22:00,06:00,3,Night,8.0,0,Completed
5643,67,2020-04-14,22:00,06:00,3,Night,12.0,4,Completed
5644,52,2020-04-14,06:00,14:00,4,Morning,8.0,0,Completed
5645,100,2020-04-14,14:00,22:00,4,Evening,8.0,0,Completed
5646,52,2020-04-14,22:00,06:00,4,Night,8.0,0,Scheduled
5647,69,2020-04-14,06:00,14:00,5,Morning,8.0,0,Completed
5648,45,2020-04-14,06:00,14:00,5,Morning,8.0,0,Completed
5649,93,2020-04-14,14:00,22:00,5,Evening,8.0,0,Completed
5650,21,2020-04-14,14:00,22:00,5,Evening,8.0,0,Completed
5651,53,2020-04-14,22:00,06:00,5,Night,8.0,0,Completed
5652,13,2020-04-14,22:00,06:00,5,Night,5.0,0,Missed
5653,94,2020-04-14,06:00,14:00,6,Morning,8.0,0,Completed
5654,54,2020-04-14,06:00,14:00,6,Morning,8.0,0,Completed
5655,22,2020-04-14,14:00,22:00,6,Evening,8.0,0,Completed
5656,30,2020-04-14,14:00,22:00,6,Evening,8.0,0,Completed
5657,62,2020-04-14,22:00,06:00,6,Night,8.0,0,Missed
5658,14,2020-04-14,22:00,06:00,6,Night,11.0,3,Completed
5659,95,2020-04-14,06:00,14:00,7,Morning,11.0,3,Completed
5660,47,2020-04-14,14:00,22:00,7,Evening,8.0,0,Completed
5661,55,2020-04-14,22:00,06:00,7,Night,8.0,0,Completed
5662,96,2020-04-14,06:00,14:00,8,Morning,8.0,0,Completed
5663,72,2020-04-14,06:00,14:00,8,Morning,8.0,0,Completed
5664,16,2020-04-14,06:00,14:00,8,Morning,11.0,3,Completed
5665,8,2020-04-14,14:00,22:00,8,Evening,8.0,0,Completed
5666,32,2020-04-14,14:00,22:00,8,Evening,8.0,0,Completed
5667,64,2020-04-14,14:00,22:00,8,Evening,8.0,0,Completed
5668,32,2020-04-14,22:00,06:00,8,Night,7.0,0,Completed
